,key,value
0,collaborative learning,21
1,learning environment,15
2,paper describes,14
3,problem solving,8
4,cooperative learning,6
5,student learn,5
6,support collaborative,5
7,computer supported,5
8,case study,5
9,environment support,5
10,computer-supported collaborative,5
11,use student,4
12,conceptual change,4
13,process paper,4
14,learning process,4
15,paper present,4
16,paper discus,4
17,student learning,4
18,group student,4
19,high school,4
20,information technology,3
21,support learning,3
22,computer-supported cooperative,3
23,supported collaborative,3
24,designed support,3
25,activity foster,3
26,software design,3
27,middle school,3
28,student interaction,3
29,learning situation,3
30,group learning,3
31,shared workspace,3
32,student collaborative,3
33,interactive learning,3
34,support student,3
35,paper report,3
36,social interaction,3
37,context learning,3
38,pilot study,3
39,classroom activity,3
40,instructional design,3
41,wide web,3
42,world wide,3
43,two different,3
44,teacher student,3
45,critical thinking,3
46,situated learning,3
47,computer mediated,2
48,design practice,2
49,hypermedia database,2
50,collaboratory notebook,2
51,scientific inquiry,2
52,paper examine,2
53,child playing,2
54,software may,2
55,educational software,2
56,interaction two,2
57,collaborative use,2
58,central part,2
59,setting learning,2
60,mechanical electrical,2
61,nature collaboration,2
62,learn work,2
63,work collaboratively,2
64,community practice,2
65,activity support,2
66,learning system,2
67,authentic activity,2
68,virtual community,2
69,computer application,2
70,human action,2
71,distance learning,2
72,role computer,2
73,present framework,2
74,designing computer,2
75,crucial aspect,2
76,used education,2
77,foster development,2
78,take place,2
79,learning pbl,2
80,science education,2
81,student use,2
82,allow student,2
83,mathematics learning,2
84,project mmap,2
85,student discourse,2
86,computer environment,2
87,application project,2
88,computer technology,2
89,among student,2
90,student group,2
91,work together,2
92,help learner,2
93,student share,2
94,collaborative multimedia,2
95,cognitive flexibility,2
96,effectively support,2
97,environment aim,2
98,electronic book,2
99,multimedia interactive,2
100,effort may,2
101,communication technology,2
102,member group,2
103,mailing list,2
104,student need,2
105,collaboratively one,2
106,possible solution,2
107,also need,2
108,opportunity collaboration,2
109,make use,2
110,one possible,2
111,enhance student,2
112,current research,2
113,research development,2
114,information network,2
115,two computer,2
116,affect performance,2
117,constructivist learning,2
118,conceptual operational,2
119,mental model,2
120,educational program,2
121,computer collaboration,2
122,k-12 student,2
123,system implemented,2
124,paper focus,2
125,cooperative problem,2
126,solving problem,2
127,programming language,2
128,interaction among,2
129,community learner,2
130,learning interaction,2
131,learning cscl,2
132,instructional domain,2
133,help student,2
134,activity related,2
135,study provide,2
136,mathematics education,2
137,experience using,2
138,mathematical idea,2
139,project team,2
140,number collaborative,2
141,university virginia,2
142,text graphic,2
143,future work,2
144,problem based,2
145,learning group,2
146,based learning,2
147,information system,2
148,discussed term,2
149,teaching strategy,2
150,tool resource,2
151,among teacher,2
152,change practice,2
153,professional development,2
154,us multimedia,2
155,context discussion,2
156,using computer,2
157,learning activity,2
158,provide shared,2
159,environment environment,2
160,elementary school,2
161,student activity,2
162,school student,2
163,student conduct,2
164,learning student,2
165,writing activity,2
166,decision making,2
167,article describes,2
168,program used,2
169,thinking skill,2
170,computer program,2
171,give teacher,2
172,bulletin board,2
173,people find,2
174,learner understand,2
175,electronic medium,2
176,social context,2
177,paper suggests,2
178,teacher training,2
179,environment student,2
180,student must,2
181,teacher education,2
182,preservice teacher,2
183,student present,2
184,learning collaboration,2
185,computer network,2
186,based model,2
187,designed help,2
188,system designed,2
189,science student,2
190,collaborative process,2
191,computer science,2
192,problem computer,2
193,end user,2
194,present study,2
195,computer simultaneous,2
196,paper outline,2
197,group work,2
198,group member,2
199,dense cognitive,1
200,conform industry,1
201,design developing,1
202,goal study,1
203,design choice,1
204,window static,1
205,titled windowing,1
206,little user,1
207,intervention appears,1
208,interaction within,1
209,state management,1
210,order conform,1
211,modeless tiled,1
212,preferable underlying,1
213,programming overhead,1
214,modal appears,1
215,user intervention,1
216,windowing display,1
217,conference industry,1
218,demonstrate student,1
219,system within,1
220,window state,1
221,redesigned single,1
222,system order,1
223,window display,1
224,practice ideaweb,1
225,mediated discussion,1
226,single window,1
227,display system,1
228,direct control,1
229,developing on-line,1
230,management ability,1
231,result indicate,1
232,system assumed,1
233,study important,1
234,requires little,1
235,user able,1
236,opted single,1
237,tiled window,1
238,material cognitive,1
239,student generally,1
240,choice however,1
241,system consistent,1
242,information window,1
243,data event,1
244,window high,1
245,investigate effect,1
246,ideaweb redesigned,1
247,indicate student,1
248,appears student,1
249,window system,1
250,student concentrating,1
251,on-line conference,1
252,previous research,1
253,graphic display,1
254,modeless window,1
255,overhead well,1
256,control windowing,1
257,log demonstrate,1
258,would reduce,1
259,cognitive design,1
260,would preferable,1
261,window design,1
262,event log,1
263,however requirement,1
264,able direct,1
265,important consequence,1
266,reduce cognitive,1
267,cognitive material,1
268,generally opted,1
269,user maintain,1
270,modeless windowing,1
271,appropriate would,1
272,design programming,1
273,effect window,1
274,system dynamic,1
275,high titled,1
276,discussion study,1
277,treat modeless,1
278,on-going computer,1
279,study investigate,1
280,low single,1
281,industry design,1
282,underlying graphic,1
283,much previous,1
284,consistent much,1
285,concentrating cognitive,1
286,student chose,1
287,chose treat,1
288,system display,1
289,system appropriate,1
290,system modeless,1
291,sequence data,1
292,cognitive requirement,1
293,suggests user,1
294,requirement main,1
295,coherent interaction,1
296,industry practice,1
297,practice suggests,1
298,ability user,1
299,within on-line,1
300,system would,1
301,task managing,1
302,multimedia system,1
303,dynamic result,1
304,screen window,1
305,me­diated conference,1
306,requirement recall,1
307,assumed modeless,1
308,consequence screen,1
309,main window,1
310,system dense,1
311,static modal,1
312,managing on-going,1
313,appears design,1
314,window window,1
315,windowing system,1
316,research sequence,1
317,system requires,1
318,window low,1
319,maintain coherent,1
320,within multimedia,1
321,conference system,1
322,recall information,1
323,on-line me­diated,1
324,cognitive task,1
325,genre communication,1
326,technology attitude,1
327,software provides,1
328,learn conduct,1
329,open-ended investigation,1
330,provide scaffold,1
331,goal collaboratory,1
332,analyze notebook,1
333,scaffold student,1
334,previous experience,1
335,investigation structure,1
336,structure software,1
337,example use,1
338,context example,1
339,conduct collaborative,1
340,design goal,1
341,student genre,1
342,attitude belief,1
343,characteristic including,1
344,use analyze,1
345,notebook shared,1
346,communication scientific,1
347,experience technology,1
348,gender previous,1
349,examine design,1
350,inquiry paper,1
351,shared hypermedia,1
352,provides student,1
353,student characteristic,1
354,notebook context,1
355,including gender,1
356,designed provide,1
357,database designed,1
358,belief science,1
359,notebook use,1
360,collaborative open-ended,1
361,development varying,1
362,analysis development,1
363,mean provoking,1
364,may provide,1
365,collaboration may,1
366,development interaction,1
367,ought also,1
368,work young,1
369,make conceptual,1
370,window learning,1
371,explicit hermeneutic,1
372,look like,1
373,child none,1
374,also provide,1
375,conception ``,1
376,may look,1
377,use educational,1
378,development joint,1
379,task development,1
380,intended promote,1
381,window reasoning,1
382,kind hermeneutic,1
383,provoking intended,1
384,dependent 's,1
385,learning experience,1
386,reasoning make,1
387,conceptual content,1
388,midst misunderstanding,1
389,change collaborative,1
390,simultaneously development,1
391,content explicit,1
392,present highlight,1
393,varying perspective,1
394,provide learning,1
395,approach task,1
396,action success,1
397,straightforward first,1
398,playing new,1
399,system number,1
400,child may,1
401,team member,1
402,follows simultaneously,1
403,young child,1
404,system '',1
405,whole-to-parts system,1
